,lakeID,dateSample,taxa,length_mm,width_mm
1159,EL,6/13/12,holopedium,0.216279484,NA
1160,EL,6/13/12,holopedium,0.261507341,NA
1161,EL,6/13/12,holopedium,0.181935574,NA
1162,EL,6/13/12,holopedium,0.386936719,NA
1163,EL,6/13/12,holopedium,0.243556144,NA
1164,EL,6/13/12,holopedium,0.23953589,NA
1165,EL,6/13/12,holopedium,0.369278135,NA
1166,EL,6/13/12,holopedium,0.337141549,NA
1167,EL,6/13/12,holopedium,0.136580494,NA
1168,EL,6/13/12,holopedium,0.374392509,NA
1169,EL,6/13/12,holopedium,0.204842116,NA
1170,EL,6/13/12,holopedium,0.322479072,NA
1171,EL,6/20/12,bosmina,0.242753922,NA
1172,EL,6/20/12,chaoborus,13.69621439,1.409357821
1173,EL,6/20/12,chaoborus,12.13946152,0.574244128
1174,EL,6/20/12,chaoborus,8.332052724,1.305128686
1175,EL,6/20/12,chaoborus,13.69565217,1.109164168
1176,EL,6/20/12,chaoborus,8.50228011,1.155672164
1177,EL,6/20/12,chaoborus,11.57433783,1.066091954
1178,EL,6/20/12,chaoborus,13.82636807,1.239973763
1179,EL,6/20/12,chaoborus,12.876999,1.597857321
1180,EL,6/20/12,chaoborus,13.34204773,1.328835582
1181,EL,6/20/12,chaoborus,13.43774988,1.383495752
1182,EL,6/20/12,chaoborus,6.71914043,0.596732884
1183,EL,6/20/12,chaoborus,7.543415792,0.558751874
1184,EL,6/20/12,chaoborus,11.00521614,1.249750125
1185,EL,6/20/12,chaoborus,8.72192029,0.814499
1186,EL,6/20/12,chaoborus,12.44018616,1.268365817
1187,EL,6/20/12,chaoborus,12.18634433,0.783358321
1188,EL,6/20/12,chaoborus,8.325524738,1.216547976
1189,EL,6/20/12,chaoborus,11.02467516,1.474325337
1190,EL,6/20/12,chaoborus,14.53685657,1.606071964
1191,EL,6/20/12,chaoborus,13.66844703,1.585894553
1192,EL,6/20/12,cyclopoid,0.956292461,NA
1193,EL,6/20/12,cyclopoid,0.536532149,NA
1194,EL,6/20/12,cyclopoid,0.493759701,NA
1195,EL,6/20/12,cyclopoid,0.642477291,NA
1196,EL,6/20/12,cyclopoid,0.509249129,NA
1197,EL,6/20/12,cyclopoid,0.559928501,NA
1198,EL,6/20/12,cyclopoid,1.349062365,NA
1199,EL,6/20/12,cyclopoid,0.489192387,NA
1200,EL,6/20/12,cyclopoid,0.531793084,NA
1201,EL,6/20/12,cyclopoid,0.818713264,NA
1202,EL,6/20/12,cyclopoid,0.848610722,NA
1203,EL,6/20/12,cyclopoid,0.639290349,NA
1204,EL,6/20/12,cyclopoid,0.557644844,NA
1205,EL,6/20/12,cyclopoid,0.423958678,NA
1206,EL,6/20/12,cyclopoid,0.968843032,NA
1207,EL,6/20/12,cyclopoid,0.84832447,NA
1208,EL,6/20/12,cyclopoid,0.476749955,NA
1209,EL,6/20/12,cyclopoid,0.419499504,NA
1210,EL,6/20/12,cyclopoid,1.335086893,NA
1211,EL,6/20/12,cyclopoid,0.878234651,NA
1212,EL,6/20/12,cyclopoid,1.359952673,NA
1213,EL,6/20/12,cyclopoid,0.573388718,NA
1214,EL,6/20/12,cyclopoid,0.464320246,NA
1215,EL,6/20/12,cyclopoid,0.60390957,NA
1216,EL,6/20/12,cyclopoid,0.645746928,NA
1217,EL,6/20/12,cyclopoid,0.970675046,NA
1218,EL,6/20/12,cyclopoid,0.649366428,NA
1219,EL,6/20/12,daphnia,1.005431328,NA
1220,EL,6/20/12,daphnia,0.830118284,NA
1221,EL,6/20/12,daphnia,0.678511585,NA
1222,EL,6/20/12,daphnia,0.870622126,NA
1223,EL,6/20/12,daphnia,0.722053009,NA
1224,EL,6/20/12,daphnia,0.973379888,NA
1225,EL,6/20/12,daphnia,1.348488225,NA
1226,EL,6/20/12,daphnia,0.868863961,NA
1227,EL,6/20/12,daphnia,1.019166481,NA
1228,EL,6/20/12,daphnia,0.746824159,NA
1229,EL,6/20/12,daphnia,0.830572271,NA
1230,EL,6/20/12,daphnia,0.867683596,NA
1231,EL,6/20/12,daphnia,0.995493153,NA
1232,EL,6/20/12,daphnia,0.989005274,NA
1233,EL,6/20/12,daphnia,1.595663192,NA
1234,EL,6/20/12,daphnia,0.959520921,NA
1235,EL,6/20/12,daphnia,0.862128453,NA
1236,EL,6/20/12,daphnia,1.02223708,NA
1237,EL,6/20/12,daphnia,1.550685519,NA
1238,EL,6/20/12,daphnia,0.867683596,NA
1239,EL,6/20/12,daphnia,0.856218376,NA
1240,EL,6/20/12,daphnia,1.092687517,NA
1241,EL,6/20/12,daphnia,0.773262677,NA
1242,EL,6/20/12,daphnia,0.825429843,NA
1243,EL,6/20/12,daphnia,0.988485254,NA
1244,EL,6/20/12,holopedium,0.47025521,NA
1245,EL,6/20/12,holopedium,0.385098344,NA
1246,EL,6/20/12,holopedium,0.248816824,NA
1247,EL,6/20/12,holopedium,0.216279484,NA
1248,EL,6/20/12,holopedium,0.324667311,NA
1249,EL,6/20/12,holopedium,0.315825297,NA
1250,EL,6/20/12,holopedium,0.356511285,NA
1251,EL,6/20/12,holopedium,0.137025775,NA
1252,EL,6/20/12,holopedium,0.140091855,NA
1253,EL,6/20/12,holopedium,0.330843999,NA
1254,EL,6/20/12,holopedium,0.171280629,NA
1255,EL,6/20/12,holopedium,0.18081601,NA
1256,EL,6/20/12,holopedium,0.401153915,NA
1257,EL,6/20/12,holopedium,0.146860131,NA
1258,EL,6/20/12,holopedium,0.141243225,NA
1259,EL,6/20/12,holopedium,0.262277041,NA
1260,EL,6/20/12,holopedium,0.313834254,NA
1261,EL,6/20/12,holopedium,0.157107962,NA
1262,EL,6/20/12,holopedium,0.128018371,NA
1263,EL,6/20/12,holopedium,0.396898298,NA
1264,EL,6/20/12,holopedium,0.391974759,NA
1265,EL,6/20/12,holopedium,0.184912598,NA
1266,EL,6/20/12,holopedium,0.334310832,NA
1267,EL,6/20/12,holopedium,0.361638381,NA
1268,EL,6/27/12,chaoborus,10.19593328,1.48125937
1269,EL,6/27/12,chaoborus,14.29716392,1.531453023
1270,EL,6/27/12,chaoborus,11.49375312,1.427255122
1271,EL,6/27/12,chaoborus,6.16141929,0.8005997
1272,EL,6/27/12,chaoborus,12.01230635,1.336894053
1273,EL,6/27/12,chaoborus,10.88477636,1.02123938
1274,EL,6/27/12,chaoborus,11.89036732,1.290104948
1275,EL,6/27/12,chaoborus,9.403142179,0.901486757
1276,EL,6/27/12,chaoborus,11.15023738,1.280609695
1277,EL,6/27/12,chaoborus,10.60322964,1.285169915
1278,EL,6/27/12,chaoborus,10.96611069,1.205272364
1279,EL,6/27/12,chaoborus,8.704335332,0.870096202
1280,EL,6/27/12,chaoborus,12.62646802,1.09364068
1281,EL,6/27/12,chaoborus,12.51227511,1.160732134
1282,EL,6/27/12,chaoborus,11.35550975,1.530797101
1283,EL,6/27/12,chaoborus,8.439717641,0.969765117
1284,EL,6/27/12,chaoborus,13.8719078,0.949962519
1285,EL,6/27/12,chaoborus,15.57468141,1.268365817
1286,EL,6/27/12,chaoborus,11.00852699,1.457677411
1287,EL,6/27/12,chaoborus,7.527486257,0.788324588
1288,EL,6/27/12,chaoborus,11.17747376,1.32112069
1289,EL,6/27/12,chaoborus,11.17519365,0.980790855
1290,EL,6/27/12,chaoborus,11.44696402,1.12877936
1291,EL,6/27/12,chaoborus,11.55431659,1.280609695
1292,EL,6/27/12,chaoborus,10.69924413,1.380684658
1293,EL,6/27/12,chaoborus,12.70367941,1.049943778
1294,EL,6/27/12,chaoborus,11.98366442,1.708770615
1295,EL,6/27/12,chaoborus,13.29988131,1.307752374
1296,EL,6/27/12,chaoborus,12.23641304,1.264898801
1297,EL,6/27/12,chaoborus,12.0506934,1.136962769
1298,EL,6/27/12,chaoborus,11.05562844,1.192653673
1299,EL,6/27/12,cyclopoid,0.845080278,NA
1300,EL,6/27/12,cyclopoid,0.884773924,NA
1301,EL,6/27/12,cyclopoid,1.083305768,NA
1302,EL,6/27/12,cyclopoid,0.691292842,NA
1303,EL,6/27/12,cyclopoid,1.140422636,NA
1304,EL,6/27/12,cyclopoid,0.943531971,NA
1305,EL,6/27/12,cyclopoid,1.127700313,NA
1306,EL,6/27/12,cyclopoid,0.69275591,NA
1307,EL,6/27/12,cyclopoid,0.961883922,NA
1308,EL,6/27/12,cyclopoid,0.58512506,NA
1309,EL,6/27/12,cyclopoid,0.473683876,NA
1310,EL,6/27/12,cyclopoid,0.507022722,NA
1311,EL,6/27/12,cyclopoid,1.302689499,NA
1312,EL,6/27/12,cyclopoid,0.916560647,NA
1313,EL,6/27/12,cyclopoid,0.632318516,NA
1314,EL,6/27/12,cyclopoid,0.577498028,NA
1315,EL,6/27/12,cyclopoid,0.450567416,NA
1316,EL,6/27/12,cyclopoid,0.54442635,NA
1317,EL,6/27/12,cyclopoid,0.615423272,NA
1318,EL,6/27/12,cyclopoid,0.529356759,NA
1319,EL,6/27/12,cyclopoid,0.56036106,NA
1320,EL,6/27/12,cyclopoid,0.515413094,NA
1321,EL,6/27/12,cyclopoid,0.521653393,NA
1322,EL,6/27/12,cyclopoid,0.555462965,NA
1323,EL,6/27/12,cyclopoid,0.563274471,NA
1324,EL,6/27/12,cyclopoid,0.839698735,NA
1325,EL,6/27/12,cyclopoid,0.459593903,NA
1326,EL,6/27/12,cyclopoid,0.865512328,NA
1327,EL,6/27/12,daphnia,1.914510308,NA
1328,EL,6/27/12,daphnia,1.386931343,NA
1329,EL,6/27/12,daphnia,1.05886911,NA
1330,EL,6/27/12,daphnia,1.887828552,NA
1331,EL,6/27/12,daphnia,1.419852776,NA
1332,EL,6/27/12,daphnia,1.106441549,NA
1333,EL,6/27/12,daphnia,1.304072103,NA
1334,EL,6/27/12,daphnia,0.732519728,NA
1335,EL,6/27/12,daphnia,0.693368814,NA
1336,EL,6/27/12,daphnia,0.680665158,NA
1337,EL,6/27/12,daphnia,1.236353255,NA
1338,EL,6/27/12,daphnia,1.132440203,NA
1339,EL,6/27/12,daphnia,1.38095675,NA
1340,EL,6/27/12,daphnia,1.818274505,NA
1341,EL,6/27/12,daphnia,0.930537713,NA
1342,EL,6/27/12,daphnia,1.185232764,NA
1343,EL,6/27/12,daphnia,1.269172733,NA
1344,EL,6/27/12,daphnia,1.20570543,NA
1345,EL,6/27/12,daphnia,1.056116311,NA
1346,EL,6/27/12,daphnia,1.756030668,NA
1347,EL,6/27/12,daphnia,1.312422259,NA
1348,EL,6/27/12,daphnia,1.941579495,NA
1349,EL,6/27/12,daphnia,1.241349075,NA
1350,EL,6/27/12,daphnia,1.783171224,NA
1351,EL,6/27/12,daphnia,1.894425073,NA
1352,EL,6/27/12,daphnia,1.404957077,NA
1353,EL,6/27/12,daphnia,1.343722599,NA
1354,EL,6/27/12,holopedium,0.137025775,NA
1355,EL,6/27/12,holopedium,0.348241775,NA
1356,EL,6/27/12,holopedium,0.337383273,NA
1357,EL,6/27/12,holopedium,0.446776163,NA
1358,EL,6/27/12,holopedium,0.372274242,NA
1359,EL,6/27/12,holopedium,0.388240757,NA
1360,EL,6/27/12,holopedium,0.23953589,NA
1361,EL,6/27/12,holopedium,0.319393909,NA
1362,EL,6/27/12,holopedium,0.310723646,NA
1363,EL,6/27/12,holopedium,0.306989644,NA
1364,EL,6/27/12,holopedium,0.311175288,NA
1365,EL,6/27/12,holopedium,0.228028549,NA
1366,EL,6/27/12,holopedium,0.397152744,NA
1367,EL,6/27/12,holopedium,0.366581003,NA
1368,EL,6/27/12,holopedium,0.295711305,NA
1369,EL,6/27/12,holopedium,0.354857383,NA
1370,EL,6/27/12,holopedium,0.307053256,NA
1371,EL,6/27/12,holopedium,0.261971706,NA
1372,EL,6/27/12,holopedium,0.27996107,NA
1373,EL,6/27/12,holopedium,0.393469632,NA
1374,EL,6/27/12,holopedium,0.381777817,NA
1375,EL,6/27/12,holopedium,0.359844533,NA
1376,EL,6/27/12,holopedium,0.396084069,NA
1377,EL,6/27/12,holopedium,0.287874354,NA
1378,WL,5/30/13,chaoborus,11.50758996,1.84941904
1379,WL,5/30/13,chaoborus,9.823713143,1.135244878
1380,WL,5/30/13,chaoborus,9.765835832,1.300256122
1381,WL,5/30/13,chaoborus,11.35491629,1.096764118
1382,WL,5/30/13,chaoborus,11.92388181,1.299131684
1383,WL,5/30/13,chaoborus,11.7390055,1.343453273
1384,WL,5/30/13,chaoborus,11.43453273,1.202023988
1385,WL,5/30/13,chaoborus,9.820995752,1.41141929
1386,WL,5/30/13,chaoborus,10.83158421,1.843890555
1387,WL,5/30/13,chaoborus,7.716454273,1.038293353
1388,WL,5/30/13,chaoborus,6.099481509,0.977792354
1389,WL,5/30/13,chaoborus,10.41366817,1.042509995
1390,WL,5/30/13,chaoborus,10.75162419,1.047163918
1391,WL,5/30/13,chaoborus,8.255747126,1.280609695
1392,WL,5/30/13,chaoborus,5.815498501,1.216547976
1393,WL,5/30/13,chaoborus,10.78445152,1.23759995
1394,WL,5/30/13,chaoborus,9.247032734,1.372188906
1395,WL,5/30/13,chaoborus,11.24962519,1.136962769
1396,WL,5/30/13,chaoborus,11.04500875,1.175755872
1397,WL,5/30/13,chaoborus,9.029235382,0.949962519
1398,WL,5/30/13,chaoborus,10.39246002,1.437125187
1399,WL,5/30/13,chaoborus,8.482165167,1.427255122
1400,WL,5/30/13,chaoborus,13.70770865,1.090954523
1401,WL,5/30/13,chaoborus,8.991473013,1.016929035
1402,WL,5/30/13,chaoborus,11.29885057,1.230884558
1403,WL,5/30/13,chaoborus,10.33214643,1.274893803
1404,WL,5/30/13,chaoborus,9.42837956,1.280984508
1405,WL,5/30/13,chaoborus,12.21304973,1.107821089
1406,WL,5/30/13,cyclopoid,0.902744041,NA
1407,WL,5/30/13,cyclopoid,0.922233315,NA
1408,WL,5/30/13,cyclopoid,0.447615176,NA
1409,WL,5/30/13,cyclopoid,0.409902631,NA
1410,WL,5/30/13,cyclopoid,0.314308946,NA
1411,WL,5/30/13,cyclopoid,0.36755836,NA
1412,WL,5/30/13,cyclopoid,0.419387377,NA
1413,WL,5/30/13,cyclopoid,0.586705916,NA
1414,WL,5/30/13,cyclopoid,0.48455062,NA
1415,WL,5/30/13,cyclopoid,0.415584215,NA
1416,WL,5/30/13,cyclopoid,0.342145621,NA
1417,WL,5/30/13,cyclopoid,0.456173577,NA
1418,WL,5/30/13,cyclopoid,0.470434147,NA
1419,WL,5/30/13,cyclopoid,0.414307917,NA
1420,WL,5/30/13,cyclopoid,0.568549549,NA
1421,WL,5/30/13,cyclopoid,0.353004446,NA
1422,WL,5/30/13,cyclopoid,0.467212524,NA
1423,WL,5/30/13,cyclopoid,0.418913912,NA
1424,WL,5/30/13,cyclopoid,0.309852196,NA
1425,WL,5/30/13,cyclopoid,0.368422949,NA
1426,WL,5/30/13,cyclopoid,0.400294372,NA
1427,WL,5/30/13,cyclopoid,0.469703364,NA
1428,WL,5/30/13,cyclopoid,0.808833217,NA
1429,WL,5/30/13,cyclopoid,0.46445922,NA
1430,WL,5/30/13,cyclopoid,0.456837457,NA
1431,WL,5/30/13,cyclopoid,0.976723002,NA
1432,WL,5/30/13,cyclopoid,0.39361954,NA
1433,WL,5/30/13,cyclopoid,0.347559595,NA
1434,WL,5/30/13,daphnia,1.068166204,NA
1435,WL,5/30/13,daphnia,0.743250808,NA
1436,WL,5/30/13,daphnia,1.008377649,NA
1437,WL,5/30/13,daphnia,1.818725987,NA
1438,WL,5/30/13,daphnia,1.109564642,NA
1439,WL,5/30/13,daphnia,0.668405384,NA
1440,WL,5/30/13,daphnia,0.7366352,NA
1441,WL,5/30/13,daphnia,0.684085647,NA
1442,WL,5/30/13,daphnia,0.582211649,NA
1443,WL,5/30/13,daphnia,1.067180224,NA
1444,WL,5/30/13,daphnia,0.672056691,NA
1445,WL,5/30/13,daphnia,0.66504033,NA
1446,WL,5/30/13,daphnia,0.888240757,NA
1447,WL,5/30/13,daphnia,0.726540037,NA
1448,WL,5/30/13,daphnia,1.650225185,NA
1449,WL,5/30/13,daphnia,0.909022671,NA
1450,WL,5/30/13,daphnia,0.82592046,NA
1451,WL,5/30/13,daphnia,1.348356276,NA
1452,WL,5/30/13,daphnia,0.82120684,NA
1453,WL,5/30/13,daphnia,2.230407623,NA
1454,WL,5/30/13,daphnia,0.759140989,NA
1455,WL,5/30/13,daphnia,1.732875754,NA
1456,WL,5/30/13,daphnia,1.607211012,NA
1457,WL,5/30/13,daphnia,0.757296252,NA
1458,WL,5/30/13,daphnia,1.151631002,NA
1459,WL,5/30/13,daphnia,0.914461464,NA
1460,WL,5/30/13,holopedium,0.378260095,NA
1461,WL,5/30/13,holopedium,0.440574031,NA
1462,WL,5/30/13,holopedium,0.327090914,NA
1463,WL,5/30/13,holopedium,0.368947355,NA
1464,WL,5/30/13,holopedium,0.290393374,NA
1465,WL,5/30/13,holopedium,0.314858401,NA
1466,WL,5/30/13,holopedium,0.196477189,NA
1467,WL,5/30/13,holopedium,0.217399048,NA
1468,WL,5/30/13,holopedium,0.253250553,NA
1469,WL,5/30/13,holopedium,0.393418743,NA
1470,WL,5/30/13,holopedium,0.308567212,NA
1471,WL,5/30/13,holopedium,0.245788911,NA
1472,WL,5/30/13,holopedium,0.289343783,NA
1473,WL,5/30/13,holopedium,0.313249027,NA
1474,WL,5/30/13,holopedium,0.29185008,NA
1475,WL,5/30/13,holopedium,0.388030839,NA
1476,WL,5/30/13,holopedium,0.351250604,NA
1477,WL,5/30/13,holopedium,0.300863846,NA
1478,WL,5/30/13,holopedium,0.210783441,NA
1479,WL,5/30/13,holopedium,0.194613369,NA
1480,WL,5/30/13,holopedium,0.323923055,NA
1481,WL,5/30/13,holopedium,0.338159334,NA
1482,WL,5/30/13,holopedium,0.368126765,NA
1483,WL,5/30/13,holopedium,0.318058065,NA
1484,WL,5/30/13,holopedium,0.33479428,NA
1485,WL,6/13/12,chaoborus,11.84395302,1.263743128
1486,WL,6/13/12,chaoborus,11.92609945,1.487818591
1487,WL,6/13/12,chaoborus,11.54610195,1.189374063
1488,WL,6/13/12,chaoborus,12.16376187,1.243909295
1489,WL,6/13/12,chaoborus,11.34095452,1.355009995
1490,WL,6/13/12,chaoborus,6.846670415,0.493846827
1491,WL,6/13/12,chaoborus,5.72876062,0.475762119
1492,WL,6/13/12,chaoborus,6.38105947,0.508464518
1493,WL,6/13/12,chaoborus,10.40386057,1.007277611
1494,WL,6/13/12,chaoborus,10.5247064,0.721108196
1495,WL,6/13/12,chaoborus,11.92347576,0.863911794
1496,WL,6/13/12,chaoborus,8.084801349,0.968765617
1497,WL,6/13/12,chaoborus,10.86060095,1.126186907
1498,WL,6/13/12,chaoborus,9.432283858,1.254435282
1499,WL,6/13/12,chaoborus,11.01608571,0.839267866
1500,WL,6/13/12,chaoborus,5.289761369,0.534638931
1501,WL,6/13/12,chaoborus,10.34036107,1.34742004
1502,WL,6/13/12,chaoborus,11.08986132,1.479916292
1503,WL,6/13/12,chaoborus,12.41357446,1.034513993
1504,WL,6/13/12,chaoborus,10.22301349,1.106946527
1505,WL,6/13/12,chaoborus,8.493190905,1.243503248
1506,WL,6/13/12,chaoborus,8.463611944,0.867847326
1507,WL,6/13/12,chaoborus,9.440685907,1.285169915
1508,WL,6/13/12,chaoborus,12.76917791,1.323681909
1509,WL,6/13/12,chaoborus,10.65033108,1.197151424
1510,WL,6/13/12,chaoborus,8.768896802,0.78085957
1511,WL,6/13/12,chaoborus,10.30025612,1.341266867
1512,WL,6/13/12,chaoborus,10.87565592,1.343453273
1513,WL,6/13/12,chaoborus,10.3312094,1.281765367
1514,WL,6/13/12,chaoborus,11.10903923,1.197151424
1515,WL,6/13/12,chaoborus,10.95218016,1.205678411
1516,WL,6/13/12,chaoborus,8.75049975,1.494690155
1517,WL,6/13/12,cyclopoid,0.688920129,NA
1518,WL,6/13/12,cyclopoid,0.509287295,NA
1519,WL,6/13/12,cyclopoid,0.553713646,NA
1520,WL,6/13/12,cyclopoid,0.491953131,NA
1521,WL,6/13/12,cyclopoid,0.529356759,NA
1522,WL,6/13/12,cyclopoid,1.178856772,NA
1523,WL,6/13/12,cyclopoid,0.356454034,NA
1524,WL,6/13/12,cyclopoid,0.352859978,NA
1525,WL,6/13/12,cyclopoid,0.464409303,NA
1526,WL,6/13/12,cyclopoid,0.498040762,NA
1527,WL,6/13/12,cyclopoid,0.493142668,NA
1528,WL,6/13/12,cyclopoid,0.904200911,NA
1529,WL,6/13/12,cyclopoid,0.467100074,NA
1530,WL,6/13/12,cyclopoid,0.859793644,NA
1531,WL,6/13/12,cyclopoid,0.572822574,NA
1532,WL,6/13/12,cyclopoid,0.503861225,NA
1533,WL,6/13/12,cyclopoid,0.452762016,NA
1534,WL,6/13/12,cyclopoid,0.414843134,NA
1535,WL,6/13/12,cyclopoid,0.44818198,NA
1536,WL,6/13/12,cyclopoid,0.523510852,NA
1537,WL,6/13/12,cyclopoid,1.026118928,NA
1538,WL,6/13/12,cyclopoid,0.478613776,NA
1539,WL,6/13/12,cyclopoid,0.61163202,NA
1540,WL,6/13/12,cyclopoid,0.495025572,NA
1541,WL,6/13/12,cyclopoid,0.388864151,NA
1542,WL,6/13/12,cyclopoid,1.337357828,NA
1543,WL,6/13/12,cyclopoid,0.464536526,NA
1544,WL,6/13/12,cyclopoid,0.594825831,NA
1545,WL,6/13/12,cyclopoid,0.469606371,NA
1546,WL,6/13/12,cyclopoid,0.449486018,NA
1547,WL,6/13/12,cyclopoid,0.463709575,NA
1548,WL,6/13/12,cyclopoid,0.336117402,NA
1549,WL,6/13/12,cyclopoid,0.469046589,NA
1550,WL,6/13/12,daphnia,0.696695804,NA
1551,WL,6/13/12,daphnia,0.665742185,NA
1552,WL,6/13/12,daphnia,0.654648408,NA
1553,WL,6/13/12,daphnia,0.498683439,NA
1554,WL,6/13/12,daphnia,0.929516546,NA
1555,WL,6/13/12,daphnia,1.641606617,NA
1556,WL,6/13/12,daphnia,0.672708813,NA
1557,WL,6/13/12,daphnia,1.435628854,NA
1558,WL,6/13/12,daphnia,0.696695804,NA
1559,WL,6/13/12,daphnia,0.736299928,NA
1560,WL,6/13/12,daphnia,0.829548738,NA
1561,WL,6/13/12,daphnia,1.840262817,NA
1562,WL,6/13/12,daphnia,1.542761393,NA
1563,WL,6/13/12,daphnia,1.589843911,NA
1564,WL,6/13/12,daphnia,1.155510982,NA
1565,WL,6/13/12,daphnia,0.986727088,NA
1566,WL,6/13/12,daphnia,1.658049179,NA
1567,WL,6/13/12,daphnia,1.281653171,NA
1568,WL,6/13/12,daphnia,1.486599147,NA
1569,WL,6/13/12,daphnia,1.692131177,NA
1570,WL,6/13/12,daphnia,1.08065275,NA
1571,WL,6/13/12,daphnia,1.723901972,NA
1572,WL,6/13/12,daphnia,1.13612989,NA
1573,WL,6/13/12,daphnia,1.916705875,NA
1574,WL,6/13/12,daphnia,1.868921741,NA
1575,WL,6/13/12,daphnia,0.735375447,NA
1576,WL,6/13/12,holopedium,0.38124348,NA
1577,WL,6/13/12,holopedium,0.393418743,NA
1578,WL,6/13/12,holopedium,0.377617618,NA
1579,WL,6/13/12,holopedium,0.396694741,NA
1580,WL,6/13/12,holopedium,0.222182642,NA
1581,WL,6/13/12,holopedium,0.406815348,NA
1582,WL,6/13/12,holopedium,0.284477494,NA
1583,WL,6/13/12,holopedium,0.274197858,NA
1584,WL,6/13/12,holopedium,0.323859444,NA
1585,WL,6/13/12,holopedium,0.433169639,NA
1586,WL,6/13/12,holopedium,0.368839215,NA
1587,WL,6/13/12,holopedium,0.307975624,NA
1588,WL,6/13/12,holopedium,0.273160988,NA
1589,WL,6/13/12,holopedium,0.231202768,NA
1590,WL,6/13/12,holopedium,0.273230961,NA
1591,WL,6/13/12,holopedium,0.3443233,NA
1592,WL,6/13/12,holopedium,0.416401618,NA
1593,WL,6/13/12,holopedium,0.324915397,NA
1594,WL,6/13/12,holopedium,0.26747411,NA
1595,WL,6/13/12,holopedium,0.260883947,NA
1596,WL,6/13/12,holopedium,0.261507341,NA
1597,WL,6/13/12,holopedium,0.322479072,NA
1598,WL,6/13/12,holopedium,0.339768708,NA
1599,WL,6/13/12,holopedium,0.24381059,NA
1600,WL,6/13/12,holopedium,0.299782448,NA
1601,WL,6/13/12,holopedium,0.359163889,NA
1602,WL,6/13/12,holopedium,0.364367319,NA
1603,WL,6/20/12,chaoborus,12.01446152,1.159045477
1604,WL,6/20/12,chaoborus,11.1428973,1.375718391
1605,WL,6/20/12,chaoborus,12.79101074,1.525705897
1606,WL,6/20/12,chaoborus,12.45177411,1.360757121
1607,WL,6/20/12,chaoborus,7.147613693,0.596732884
1608,WL,6/20/12,chaoborus,11.36091329,1.562031484
1609,WL,6/20/12,chaoborus,11.8412981,1.399987506
1610,WL,6/20/12,chaoborus,10.69618316,1.280984508
1611,WL,6/20/12,chaoborus,10.56384308,1.304753873
1612,WL,6/20/12,chaoborus,11.16825962,1.569496502
1613,WL,6/20/12,chaoborus,12.03904298,1.351761619
1614,WL,6/20/12,chaoborus,8.162387556,0.759963768
1615,WL,6/20/12,chaoborus,11.52764243,1.374656422
1616,WL,6/20/12,chaoborus,13.61113193,1.372188906
1617,WL,6/20/12,chaoborus,12.00387306,1.068372064
1618,WL,6/20/12,chaoborus,10.97876062,1.427598701
1619,WL,6/20/12,chaoborus,12.49981259,1.315186157
1620,WL,6/20/12,chaoborus,11.63652549,1.494690155
1621,WL,6/20/12,chaoborus,10.01683533,0.964236632
1622,WL,6/20/12,chaoborus,6.513024738,0.812093953
1623,WL,6/20/12,chaoborus,8.241629185,0.841016992
1624,WL,6/20/12,chaoborus,12.22604323,1.424850075
1625,WL,6/20/12,cyclopoid,0.455255591,NA
1626,WL,6/20/12,cyclopoid,0.501081397,NA
1627,WL,6/20/12,cyclopoid,0.518383756,NA
1628,WL,6/20/12,cyclopoid,0.523510852,NA
1629,WL,6/20/12,cyclopoid,0.565857103,NA
1630,WL,6/20/12,cyclopoid,1.414213379,NA
1631,WL,6/20/12,cyclopoid,0.516863439,NA
1632,WL,6/20/12,cyclopoid,0.495515381,NA
1633,WL,6/20/12,cyclopoid,0.450389303,NA
1634,WL,6/20/12,cyclopoid,0.493759701,NA
1635,WL,6/20/12,cyclopoid,0.516036488,NA
1636,WL,6/20/12,cyclopoid,0.52300832,NA
1637,WL,6/20/12,cyclopoid,1.424232208,NA
1638,WL,6/20/12,cyclopoid,0.424340348,NA
1639,WL,6/20/12,cyclopoid,0.643234269,NA
1640,WL,6/20/12,cyclopoid,0.414696827,NA
1641,WL,6/20/12,cyclopoid,0.558408183,NA
1642,WL,6/20/12,cyclopoid,0.551404544,NA
1643,WL,6/20/12,cyclopoid,0.544610824,NA
1644,WL,6/20/12,cyclopoid,0.412743951,NA
1645,WL,6/20/12,cyclopoid,0.48482863,NA
1646,WL,6/20/12,cyclopoid,1.401306583,NA
1647,WL,6/20/12,cyclopoid,0.66186611,NA
1648,WL,6/20/12,cyclopoid,0.505101651,NA
1649,WL,6/20/12,cyclopoid,0.492283911,NA
1650,WL,6/20/12,cyclopoid,0.418341772,NA
1651,WL,6/20/12,daphnia,1.014610108,NA
1652,WL,6/20/12,daphnia,1.156930722,NA
1653,WL,6/20/12,daphnia,0.728342785,NA
1654,WL,6/20/12,daphnia,0.724735656,NA
1655,WL,6/20/12,daphnia,0.871835508,NA
1656,WL,6/20/12,daphnia,1.076228446,NA
1657,WL,6/20/12,daphnia,1.519236642,NA
1658,WL,6/20/12,daphnia,1.430280068,NA
1659,WL,6/20/12,daphnia,0.790084937,NA
1660,WL,6/20/12,daphnia,0.866660063,NA
1661,WL,6/20/12,daphnia,0.794129543,NA
1662,WL,6/20/12,daphnia,0.896680947,NA
1663,WL,6/20/12,daphnia,1.228751372,NA
1664,WL,6/20/12,daphnia,0.683117483,NA
